FID,sky,tree,road,grass,person,earth,wall,fence,building,plant,car,signboard,awning,streetlight,sidewalk,ashcan,water,mountain,van,bicycle,bridge,railing,column,chair,minibike,fountain,sculpture,pier,booth,ceiling,lake,windowpane,skyscraper,lamp,sofa,bulletin board,desk,glass
zzy-222@628-x7t-dy9_270_06405,0.387131,0.206748,0.0,0.0,7e-06,0.312598,0.092378,0.0,0.0,0.0,0.0,0.001116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@628-x7t-dy9_90_06405,0.326902,0.265813,0.0,0.0,0.0,0.296736,0.065762,0.008962,0.000598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@628-x8c-g49_0_06473,0.413716,0.089587,0.434124,0.037195,0.0,0.000625,0.0,0.0,0.023567,0.0,0.000332,0.0,0.0,0.0,0.000854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@628-x8c-g49_180_06473,0.307251,0.215012,0.424985,0.049009,0.0,1.7e-05,0.003667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@628-x8c-g49_270_06473,0.225671,0.30262,0.255281,0.190076,0.0,0.0,0.0,0.0,0.002156,0.0,0.0,0.006072,0.0,0.005601,0.007991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@628-x8c-g49_90_06473,0.422642,0.093684,0.411384,0.034392,0.0,0.00314,0.002852,0.00114,0.013691,0.0,0.000471,0.0,0.0,0.000564,0.014121,0.0,0.0,0.0,0.00103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@628-z7y-t5f_0_10512,0.217334,0.296418,0.343345,0.084741,0.0,0.010171,0.0,0.0,0.00218,0.009565,0.004106,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@628-z7y-t5f_180_10512,0.279878,0.28364,0.040657,0.167725,0.0,0.073518,0.0,9.3e-05,0.0,0.005403,0.008042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-05,0.0,0.000308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@628-z7y-t5f_270_10512,0.285154,0.279172,0.320356,0.102268,0.0,0.000205,0.0,0.0,0.000229,0.003472,0.000601,0.001997,0.0,0.002344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@628-z7y-t5f_90_10512,0.257996,0.283542,0.412864,0.016016,0.0,0.027571,0.0,0.0,0.00084,0.0,0.000391,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@628-zzp-cqz_180_01001,0.276606,0.251567,0.296274,0.069343,0.0,0.082798,0.0,0.0,0.017549,0.003975,0.0,0.001199,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@628-zzp-cqz_270_01001,0.328147,0.157737,0.210386,0.148245,0.000715,0.057078,0.0,0.0,0.025417,0.011958,0.0,0.0,0.0,0.0,0.024092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-28y-p5f_0_01077,0.22085,0.286821,0.288374,0.15678,0.0,0.0,0.0,0.0,0.0,0.022842,0.000383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-28y-p5f_180_01077,0.358501,0.147476,0.381575,0.070623,0.0,0.0,0.0,0.002202,0.022434,0.014194,0.0,0.000186,0.0,0.0,0.002151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-28y-p5f_270_01077,0.290054,0.162168,0.128176,0.312239,0.0,0.0,0.002139,0.009578,0.015684,0.014529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-28y-p5f_90_01077,0.284526,0.25446,0.42644,0.015911,0.000156,0.000181,0.00021,0.0,0.008071,0.007417,0.002627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-2rs-k75_0_01040,0.353811,0.173301,0.057874,0.304973,0.0,0.082617,0.000488,0.001812,0.0,0.0,0.014377,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-2rs-k75_180_01040,0.081499,0.449116,0.148044,0.018875,0.0,0.302241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-2rs-k75_270_01040,0.020193,0.54998,0.000293,0.00553,0.0,0.420342,0.0,0.0,0.0,0.0,0.0,0.002571,0.0,0.0,0.0,0.0,0.0,0.001091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-2rs-k75_90_01040,0.355046,0.175811,0.048086,0.306965,0.0,0.07834,0.0,0.0,0.007944,0.000508,0.004749,0.000298,0.0,0.0,0.001733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3d5-skf_0_06457,0.416702,0.096509,0.30158,0.171931,0.0,0.0,0.0,0.0,0.010833,0.0,0.002405,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3d5-skf_180_06457,0.288596,0.18749,0.044897,0.381274,0.0,0.0,0.0,0.007676,0.0,0.020645,0.01126,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3d5-skf_270_06457,0.163311,0.393687,0.349297,0.075732,0.0,0.0,0.0,0.0,0.015479,0.0,0.000913,0.001477,0.0,0.000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3d5-skf_90_06457,0.32417,0.138394,0.352922,0.137024,0.0,0.0,0.0,0.0,0.012473,0.001453,0.004431,0.0,0.0,0.000566,0.000383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3rh-9cq_0_06095,0.316184,0.165244,0.348464,0.130969,0.0,0.0,0.0,0.000249,0.028982,0.003438,0.003579,0.00033,0.0,0.000791,0.000671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3rh-9cq_180_06095,0.380759,0.117261,0.389346,0.078999,0.0,0.0,0.0,8.3e-05,0.023281,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3rh-9cq_270_06095,0.249587,0.253467,0.284897,0.130032,0.0,0.037793,0.0,0.0,0.013274,0.0,0.0,0.0,0.0,0.001541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3rh-9cq_90_06095,0.407693,0.082439,0.396895,0.082925,0.0,0.0,0.0,0.000129,0.019243,0.0,0.0,5.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3ww-45f_0_01245,0.352097,0.168511,0.287227,0.0653,0.0,0.052427,0.0,0.021099,0.0,0.000103,0.000527,0.0,0.0,0.0,0.0,0.0,0.010271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3ww-45f_180_01245,0.22552,0.305457,0.366882,0.031086,0.0,0.051472,0.0,0.001101,0.0,0.0,0.009382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3ww-45f_270_01245,0.240076,0.330952,0.000132,0.205627,0.0,0.109207,0.0,0.018391,0.0,0.077839,0.007615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-3ww-45f_90_01245,0.302302,0.283689,0.295391,0.001228,0.0,0.089275,0.0,0.0,0.007219,0.0,0.014631,0.001309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-7xz-p9z_0_11949,0.175813,0.384163,0.376555,0.0,0.0,0.063469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-7xz-p9z_180_11949,0.116775,0.424077,0.364346,0.000452,0.0,0.092363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-7xz-p9z_270_11949,0.000969,0.567454,0.0,0.0,0.0,0.431577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-7xz-p9z_90_11949,0.227996,0.288931,0.415488,0.008215,0.0,0.020344,0.0,0.000125,0.001638,0.014116,0.014087,9.3e-05,0.0,0.0,0.008967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-h8q-nnq_0_10924,0.443557,0.050212,0.421948,0.057915,0.0,0.008135,0.0,0.001775,0.003113,0.0,0.000579,0.002749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-h8q-nnq_180_10924,0.388657,0.114756,0.357249,0.094902,0.0,0.024541,0.0,0.000229,0.001277,0.0,0.0,0.00405,0.0,0.000383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-h8q-nnq_270_10924,0.324519,0.144478,0.425803,0.01022,0.0,0.074722,0.0,0.018792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-h8q-nnq_90_10924,0.494319,0.001233,0.392886,0.010244,0.0,0.064443,0.00064,0.00269,0.004983,0.0,0.000769,0.000593,0.0,2.9e-05,0.0,0.0,0.0,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-km9-q9f_0_12481,0.001873,0.651997,0.073896,0.0,0.0,0.232014,0.000654,0.035256,0.000388,0.000317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-km9-q9f_180_12481,0.000708,0.741211,0.0,0.0,0.0,0.257119,0.0,0.0,0.0,0.000962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-km9-q9f_270_12481,0.037534,0.519426,0.199355,0.0,0.0,0.232766,0.0,0.0,0.0,0.009917,0.0,0.000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-km9-q9f_90_12481,0.056958,0.559717,0.249182,0.0,0.0,0.134104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-kn6-6hq_0_12498,0.161174,0.38157,0.396021,0.042603,0.0,0.0,0.001514,0.00093,0.0,0.00739,0.001125,0.0,0.0,0.0,0.001609,0.0,0.0,0.005908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-kn6-6hq_180_12498,0.157117,0.385166,0.3872,0.067419,0.0,0.0,0.0,0.002607,0.0,0.000491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-kn6-6hq_270_12498,0.093921,0.457107,0.399663,0.023005,0.0,0.0,0.0,0.0,0.0,0.019026,0.007278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-kn6-6hq_90_12498,0.087939,0.461926,0.280422,0.054966,0.0,0.074888,0.0,0.0,0.0,0.018896,0.003938,8.1e-05,0.0,2.9e-05,0.002207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-m52-q4v_0_12436,0.00051,0.556799,0.0,0.0,0.0,0.44207,0.0,0.0,0.0,2.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-m52-q4v_180_12436,0.114019,0.451758,0.177842,0.076021,0.0,0.06208,0.0,0.0,0.0,0.072029,0.0,0.0,0.0,0.0,0.0,0.0,0.004922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-m52-q4v_270_12436,0.273921,0.285786,0.287332,0.126082,0.0,0.0,0.0,0.0,0.0,0.02688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-m52-q4v_90_12436,0.087136,0.412148,0.296462,0.19469,0.0,0.000374,0.0,0.0,0.0,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-mqk-yn5_0_10516,0.084875,0.456045,0.39418,0.059961,0.0,0.0,0.0,0.0,0.0,0.004939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-mqk-yn5_180_10516,0.196553,0.464258,0.0,0.157764,0.0,0.12499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-mqk-yn5_270_10516,0.162285,0.382974,0.271714,0.0,0.0,0.182671,0.0,0.0,0.0,4.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@629-mqk-yn5_90_10516,0.151147,0.48876,0.218816,0.024329,0.0,0.058862,0.0,0.0,0.0,0.00595,0.0,0.000217,0.0,0.0,0.0,0.0,0.005481,0.00043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62b-nmp-vxq_0_21842,0.359592,0.096509,0.391289,0.00406,0.0,0.000637,0.001245,0.009514,0.014392,0.020647,0.006467,0.0,0.0,0.0,0.017397,0.0,0.0,0.0,0.0,0.0,0.0,6.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62b-nmp-vxq_180_21842,0.398884,0.006667,0.272095,0.039248,0.0,0.0,0.145483,0.003408,0.017766,0.006042,0.0,0.000112,0.0,0.000999,0.065347,0.0,0.0,0.0,0.0,0.0,0.0,0.005437,0.002346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62b-nmp-vxq_270_21842,0.410747,0.073083,0.411743,0.012847,0.0,0.0,0.041763,0.000159,0.013853,0.004441,0.00835,0.0,0.0,0.000469,0.02218,0.0,0.0,0.0,0.000264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62b-nmp-vxq_90_21842,0.397537,0.051362,0.4179,0.01083,0.0,7e-06,0.0,0.002087,0.096069,0.001753,0.001489,0.0,0.0,0.000835,0.020129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sg9-x3q_0_02130,0.225244,0.108325,0.156248,0.0,0.0,3.4e-05,0.0,0.002053,0.138364,0.148623,0.002783,0.00177,0.0,0.0,0.146616,0.000984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sg9-x3q_180_02130,0.182795,0.312107,0.339624,0.045469,0.0,5e-06,0.0,0.0,0.005815,0.009836,0.089902,0.0,0.0,0.001267,0.003982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sg9-x3q_270_02130,0.071357,0.090667,0.071958,0.0,0.0,0.0,0.000703,0.0,0.41582,0.151394,0.0,0.0,0.0,0.0,0.19605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sg9-x3q_90_02130,0.22186,0.272756,0.266072,0.058433,0.0,0.0,0.0,0.013601,0.006653,0.0,0.103706,0.0,0.0,0.006467,0.050251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sgg-wrk_0_02115,0.101189,0.34116,0.335293,0.000259,0.0,0.0,0.0,0.0,0.093354,0.007971,0.118477,0.0,0.0,0.0,0.002297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sgg-wrk_180_02115,0.109302,0.173879,0.298044,0.0,0.0,0.001575,0.0,0.0,0.316704,0.002295,0.038726,0.0,0.0,0.0,0.058618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sgg-wrk_270_02115,0.064839,0.399131,0.27571,0.020579,0.0,0.0,0.0,0.008992,0.055398,0.038003,0.122092,0.004727,0.0,0.000171,0.009546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sgg-wrk_90_02115,0.048801,0.094907,0.013743,0.0,0.001582,0.019531,0.001245,0.0,0.501409,0.0,0.200369,0.000483,0.0,0.003596,0.065701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sgx-qcq_0_02186,0.192246,0.155947,0.138208,0.041802,0.0025,2.9e-05,0.0,0.002673,0.16668,0.017178,0.127192,0.001487,0.0,1.5e-05,0.069854,0.0,0.0,0.0,0.0,0.0,0.0,0.010508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sgx-qcq_180_02186,0.107971,0.135623,0.097844,0.020984,0.0,0.0,0.000508,0.054729,0.341948,0.027791,0.001492,0.009512,0.0,0.0,0.196399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sgx-qcq_270_02186,0.23906,0.131846,0.365601,0.000117,0.0,0.0,0.0,0.0,0.132153,0.007886,0.100129,0.0,0.0,0.0,0.023208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sgx-qcq_90_02186,0.112566,0.31043,0.285044,0.016318,0.0,0.0,0.0,0.0,0.166699,0.010183,0.043889,0.0,0.0,0.0,0.054871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sjh-mkz_0_02124,0.1304,0.37186,0.093958,0.048452,0.0,0.0,0.0,0.001357,0.027385,0.0,0.277048,0.0,0.0,0.0,0.01783,0.0,0.0,0.0,0.0,0.0,0.0,0.028774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sjh-mkz_180_02124,0.187322,0.0,0.033774,0.020645,0.0,0.0,0.000886,0.0,0.429531,0.014802,0.289714,0.0,0.0,0.0,0.011912,0.0,0.0,0.0,0.0,0.0,0.0,0.000691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sjh-mkz_270_02124,0.085015,0.387766,0.316057,0.016948,0.0,0.0,0.0,0.001128,0.050754,9.3e-05,0.045085,0.0,0.0,0.002166,0.058206,0.0,0.0,0.0,0.0,0.0,0.0,0.03283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@62j-sjh-mkz_90_02124,0.274976,0.104231,0.342068,0.01321,0.00031,0.0,0.0,0.025879,0.150103,0.005127,0.026987,0.0,0.0,0.00043,0.044292,0.0,0.0,0.0,0.0,0.0,0.0,0.001677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
