prob_topic_0,prob_topic_1,prob_topic_2,prob_topic_3,prob_topic_6,prob_topic_7,prob_topic_8,prob_topic_9,original_index,placekeys_y,timestamps_y,sentiment score
0.6581365618336434,3.093791209312995e-198,0.0211994380259054,1.946103024283223e-198,6.013004474097653e-198,7.889981160396648e-192,2.379370524825332e-198,5.592309076270559e-198,1000412.0,222-22d@63s-nq7-6rk,2024-04-28 13:29:46,0.3666666666666667
0.9254028943630452,1.5175742059461924e-11,1.3797260552772108e-08,9.557400037035534e-12,1.6367180312888264e-11,3.168966104240465e-10,9.188235715390314e-12,1.5656529836239362e-11,1000413.0,222-22d@63s-nq7-6rk,2023-09-06 11:56:31,0.2375
0.999993547840267,1.570461327604668e-07,5.068103749040035e-06,9.820063626864769e-08,1.0804623042354241e-07,2.635860780909667e-07,6.998888837043888e-08,8.963632613302156e-08,1000414.0,222-22d@63s-nq7-6rk,2024-01-16 16:17:17,-0.0218421052631578
0.8944506303896749,2.097971471170162e-08,1.6893294355976045e-05,1.3084267337693349e-08,2.1562147011038648e-08,4.5967267704284e-07,1.1713967778575661e-08,1.9521878499441544e-08,1000415.0,222-22d@63s-nq7-6rk,2024-03-15 21:50:16,-0.2416666666666666
0.8168795790770556,2.83330363546209e-24,1.894499622909566e-20,1.7661547232688486e-24,3.804516009866e-24,2.15766671186876e-21,1.68587059444449e-24,3.3583169534113795e-24,1000416.0,222-22d@63s-nq7-6rk,2024-04-27 16:47:02,0.1952380952380952
0.6909146880019779,4.307484513496814e-36,0.0453079868531983,2.703577166663251e-36,0.0012644049498471,0.0016832911212913,4.231320390957239e-35,5.6545908491304057e-08,1000417.0,222-22d@63s-nq7-6rk,2024-04-06 13:29:29,0.2801948051948052
0.6594003268023441,0.0,0.0224119886948061,0.0,0.0,0.0,0.0,0.0,1000418.0,222-22d@63s-nq7-6rk,2022-08-05 14:11:34,0.0666666666666666
0.9825379726869986,2.398773704259428e-123,8.035945994640706e-116,1.5043390634195888e-123,3.236066527682844e-123,1.0097392696056538e-120,1.523220324702913e-123,2.9721466742264687e-123,1000419.0,222-22d@63s-nq7-6rk,2024-04-04 13:40:38,0.05
0.8393348726397016,3.023985157672194e-232,0.0370703825649519,1.8831261004772464e-232,1.5857153100035279e-230,0.0022969327415359,4.570574468375892e-232,6.943139936162437e-231,1000420.0,222-22d@63s-nq7-6rk,2024-02-03 16:09:29,-0.1819444444444444
0.9999971918916069,5.649370888684493e-08,2.2594617920824345e-06,3.5493164998649686e-08,4.126056769773517e-08,1.1100410549887737e-07,2.6690479321472207e-08,3.557569738948067e-08,1000421.0,222-22d@63s-nq7-6rk,2024-02-28 02:47:08,0.2951136363636363
0.8240731711666294,4.14247371515289e-06,0.0203676745211252,2.5819479736176764e-06,0.0006108528930241,0.000763869103434,8.601901839161972e-06,0.0003896071302845,1000422.0,222-22d@63s-nq7-6rk,2024-04-22 16:17:05,-1.3877787807814457e-17
0.999999998790847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000423.0,222-22d@63s-nq7-6rk,2024-05-20 02:31:11,0.5
0.8786684604197255,1.921540257302453e-86,1.2399115588629536e-80,1.2025333394951285e-86,2.4316339862754466e-86,3.7271513992419513e-84,1.1964549409749532e-86,2.2131834372956467e-86,1000424.0,222-22d@63s-nq7-6rk,2024-04-21 13:51:31,0.7625
0.9487037281163846,4.8383164940207616e-17,3.7872121760602876e-14,3.006808924073724e-17,4.914239435032241e-17,1.07123034579803e-15,2.698390296600848e-17,4.4252239622567104e-17,1000425.0,222-22d@63s-nq7-6rk,2024-05-27 22:09:20,-0.2625
0.9641123805495324,3.01510305831622e-24,2.537336683427982e-21,1.892909545975539e-24,3.164196000590736e-24,6.40787798890909e-23,1.7211032568744936e-24,2.822659595043202e-24,1000426.0,222-22d@63s-nq7-6rk,2022-07-19 08:34:01,0.2055555555555555
0.9999999992159648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000427.0,222-22d@63s-nq7-6rk,2024-05-22 23:34:02,-0.25
0.094317786043976,2.048306692655483e-13,0.0061772560244754,1.2746298944304428e-13,0.0001722169351668,0.0002185053675132,9.644945471001525e-12,0.0002316322115808,1000428.0,222-22d@63s-nq7-6rk,2023-12-03 21:39:00,-0.261111111111111
0.3869469196160628,0.0,0.0243647282480078,0.0,0.0,0.0010616198297556,0.0,0.0,1000429.0,222-22d@63s-nq7-6rk,2024-02-22 22:44:57,0.4507575757575758
0.9999999985350984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000430.0,222-22d@63s-nq7-6rk,2024-01-19 00:57:15,0.6773809523809523
0.9272236088845898,5.885383434238881e-12,4.738882295152671e-09,3.6752904824331016e-12,6.057936810342615e-12,1.2830426485565648e-10,3.262916525781911e-12,5.402899776757738e-12,1000431.0,222-22d@63s-nq7-6rk,2023-11-03 13:01:05,-0.8
0.9272236088845898,5.885383434238881e-12,4.738882295152671e-09,3.6752904824331016e-12,6.057936810342615e-12,1.2830426485565648e-10,3.262916525781911e-12,5.402899776757738e-12,1000431.0,zzy-222@63r-4b5-syv,2023-11-03 13:01:05,-0.8
0.4410827654635014,6.463967985730867e-33,2.88679049566083e-26,4.020517909201837e-33,1.1066600943093322e-32,1.9088994192907794e-27,4.241955509689863e-33,9.789423790407914e-33,1000432.0,222-22d@63s-nq7-6rk,2024-04-18 18:13:24,0.0147017045454545
0.4410827654635014,6.463967985730867e-33,2.88679049566083e-26,4.020517909201837e-33,1.1066600943093322e-32,1.9088994192907794e-27,4.241955509689863e-33,9.789423790407914e-33,1000432.0,zzy-222@63r-4b5-syv,2024-04-18 18:13:24,0.0147017045454545
0.0968983093132272,7.065257737623661e-232,0.006101996543063,4.437940973578574e-232,2.318803223767541e-227,0.0002799534709276,1.9967811285964485e-231,7.041202442884228e-229,1000433.0,222-22d@63s-nq7-6rk,2024-05-04 13:36:30,0.3261904761904762
